"chain_number","name"
"McDonalds","McDonald's (แมคโดนัลด์) - เทสโก้ โลตัส ประชาชื่น"
"","Yen Yen หวานเย็น (เย็น เย็น) - บางขุนนนท์"
"Haagen_Dazs","Häagen Dazs (ฮาเก้นดาส) - สยามพารากอน"
"Mala_UdomSuk","หม่าล่าอุดมสุข - อุดมสุข"
"","The Attitude Wine Bistro & Bar (ดิ แอดติจูด บิสโทร แอนด์ บาร์) - วิภาวดีรังสิต 16"
"","วังปลา ซีฟู๊ด - ประเสริฐมนูกิจ"
"Sushi_Den","Sushi Den (ซูชิเด็น) - สยามพารากอน"
"","พอวา เรสเตอรอง - พญาไท"
"","Chichon (ชิคชอน) - โครงการมาร์เช่"
"","Nim Nim Yentafo (นิ่ม นิ่ม เย็นตาโฟ) - ถนนบางแวก"
"Ji_Fung","จิฟุ้ง อาหารเวียดนาม - ตลาดพลู"
"","ต้มเลือดหมูนาทอง - ถนนรัชดาภิเษก"
"","Get it Got it. (Brunch & Burger) - โครงการเดอะ แคมป์ปิ้ง กราวน์"
"","กาแฟกลางซอย (Klangsoi Coffee) - พหลโยธิน 6"
"Vistacafe","Vistacafé (วิสต้าคาเฟ่) - เอ็มไพร์ ทาวเวอร์"
"Squeeze","Squeeze (สควีซ บาย ทิปโก้) - เมกาบางนา"
"","HOLY Orange Mocktail (น้ำส้มโฮลี่สูตรม็อกเทลแนวใหม่) - ตลาดฮ่องกงพลาซ่า สาทร"
"","Yuutaro (ยูทาโร่) - เซ็นทรัล เอ็มบาสซี"
"Dunkin","Dunkin' (ดังกิ้น) - เทสโก้ โลตัส พระราม 3"
"","ปรุง - ประชาชื่น"
"","หลายรส - ถนนพระรามที่ 6"
"","Chimac House (ชิแมค เฮ้าส์) - ถนนนราธิวาสราชนครินทร์"
"","Spice India (สไปรท์ อินเดีย) - ถนนสุขุมวิท"
"","Sor. Labsab (ส.ลาบแซ่บ) - ถนนนครไชยศรี"
"","Chilli Cafe (ชิลลี่ คาเฟ่) - ถนนประเสริฐมนูกิจ"
"Miss_Mamon","MISS MAMON (มิสมาม่อน) - เซ็นทรัล พระราม 3"
"","Kimchi Hour (กิมจิอาว) - ซีคอนสแควร์ ศรีนครินทร์"
"","อีสานล้าน % - ถนนจันทน์"
"","Govinda Italian Restaurant & Pizzeria (โกวินด้าอิตาเลียนเรสเตอร์รองแอนด์พิซเซอเรีย) - ถนนสุขุมวิท"
"","เป็ดพะโล้ โกเหลียง - ถนนอุดมสุข"
"","โชคเจริญ ข้าวมันไก่ - สุขุมวิท"
"","ส้มตำน้องแฝด สามแยกปลาเผา - ถนนประชาสงเคราะห์"
"","ตำนัว ๑๐๑ - ถนนบางบอน 1"
"","Mae Malee Vegeterian Restaurant (มังสวิรัติ แม่มาลี โชคชัย 4) - ตลาดโต้รุ่งโชคชัย 4"
"","ครัวจานโปรด - ถนนกาญจนาภิเษก"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - ปั๊มบางจาก เทพารักษ์ กม.11"
"Calowries_Hub","Calowries Hub (แคโลว์รีส์ ฮับ) - เกตเวย์ เอกมัย"
"Pepper_Lunch","Pepper Lunch (เปปเปอร์ ลันช์) - ฟิวเจอร์พาร์ค รังสิต"
"KOI","KOI The' (โคอิเตะ) - แฟชั่นไอส์แลนด์"
"","เนื้อตุ๋นแม่จำลอง - ถนนลาซาล"
"","แซ่บลืมผัว - เพชรเกษม"
"","Aung Coffee & Steak House (อั้ง คอฟฟี่ & สเต็ก เฮ้าส์) - ถนนบางแค บางบอน"
"AcaiStory","Acai Story (อาซาอิ สตอรี่) - เทรนดี้ อโศก"
"Aprils_Bakery","April’s Bakery (เอพริล เบเกอรี่) - เซ็นทรัล พระราม 3"
"Tim_Ho_Wan","Tim Ho Wan (ทิม โฮ วาน) - เทอมินอล 21"
"","ก๋วยจั๊บน้ำข้นพรานนก สาขา 2 - บางขุนนนท์"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - เอ็ม ทาวเวอร์ 1"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เดอะ พอร์ทอล อิมแพ็ค อารีน่า"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เซ็นจูรี่อนุสาวรีย์ชัย"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เดอะมอลล์ บางกะปิ"
"Starbucks","Starbucks (สตาร์บัคส์) - สเปลล์"
"","OSAKA Milk Tea (โอซาก้า มิลค์ที) - เอ็มโพเรียม"
"","ปังก้อนทอง - ลาดพร้าว87"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ออลซีซั่น เพลส"
"","Tora Tora Japanese Kitchen (โทระ โทระ) - ถนนประดิพัทธิ์"
"Chabuton","Chabuton (ชาบูตง) - เมกาบางนา"
"Nai_Uan_YenTaFo","นายอ้วนเย็นตาโฟเสาชิงช้า - ถนนตะนาว"
"","แดง แหนมเนือง - บิ๊กซีเอ็กซ์ตร้า รัชดาภิเษก"
"Cheonman","Cheonman (ชอนมัน) - โฮมวิลเลจ เกษตร"
"","เอ้เต - ถนนประชาสงเคราะห์"
"","พี่หยอง แหนมเนือง - ถนนพหลโยธิน"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - อินท์ อินเตอร์เซ็ค พระราม 3"
"Starbucks","Starbucks (สตาร์บัคส์) - แอท ยูไนเต็ด ลาดพร้าว"
"Ootoya","Ootoya (โอโตยะ) - เซ็นทรัลพลาซา ปิ่นเกล้า"
"Pungdet","ปังเด็ด - อโศก"
"Mister_Donut","Mister Donut (มิสเตอร์ โดนัท) - เซ็นทรัล พระราม 9"
"Kuayjeng","ก๊วยเจ๋ง เฉาก๊วยเนื้อหนึบ - เซ็นทรัลแจ้งวัฒนะ"
"","แอน ก๋วยเตี๋ยวคั่วไก่ - ถนนหลวง"
"Mister_Donut","Mister Donut (มิสเตอร์ โดนัท) - เซ็นทรัล ลาดพร้าว"
"On_The_Table","On The Table (ออน เดอะ เทเบิล) - สเปลล์ @ ฟิวเจอร์พาร์ค รังสิต"
"","ข้าวขาหมูนายแดง - ถนนลาดพร้าว"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - พาราไดซ์ พาร์ค"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - สินสาธรทาวเวอร์"
"Starbucks","Starbucks (สตาร์บัคส์) - แฮปปี้ อเวนิว ดอนเมือง"
"","The Brownies (เดอะบราวนี่) สาขาท็อปส์ มาร์เก็ต - เซ็นทรัลพลาซาลาดพร้าว"
"Amor","Amor (อะมอร์) - สีลมคอมเพล็กซ์"
"","Indian Host (อินเดียนโฮส) - ประตูน้ำ"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เทอมินอล 21"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เดอะมอลล์บางแค"
"","Olive Greek Mediterranean Cuisine (โอลีฟ ครีก เมดิเตอร์เรเนียน ครุยซีน) - ถนนเอกมัย"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. พระราม 2 ขาเข้า"
"Waraporn_Salapao","ซาลาเปาวราภรณ์ - อิมพีเรียลเวิลด์ สำโรง"
"Yoshinoya","Yoshinoya (โยชิโนยะ) - เทอมินอล 21"
"","ทิพวรรณ อาหารเวียดนาม (Tippawan) - บางเขน"
"","Gimme The Farm (กิมมี่ เดอะ ฟาร์ม) - เจริญกรุง"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เดอะมอลล์ บางแค"
"Santa_Fe_Steak","Santa Fe' Steak (ซานตา เฟ่ สเต๊ก) - แฟชั่นไอส์แลนด์"
"Mister_Donut","Mister Donut (มิสเตอร์ โดนัท) - เซ็นทรัล บางนา"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - อาร์ซีเอ"
"","Tonkin Annam (ตงกิง อันนัม) - ท่าเตียน"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เดอะมอลล์ บางกะปิ"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - สีลมคอมเพล็กซ์"
"Waraporn_Salapao","วราภรณ์ ซาลาเปา - อินท์ อินเตอร์เซ็ค พระราม 3"
"Ootoya","Ootoya (โอโตยะ) - เซ็นทรัลพลาซา บางนา"
"","เช็งซิมอี๊ ลือลั่นสะท้านโลกันต์ - บรรทัดทองโครงการสเตเดียมวัน"
"","ข้าวเหนียวมะม่วงสุภาพร (Supaporn) - ถนนเอกชัย"
"","ลอดช่องสิงคโปร์ ฮาลาล - เซนต์หลุยส์ 3"
"","เฮือนลำพูน - ถนนสวนผัก"
"Coco_Ichibanya","Coco Ichibanya (โคโค่ อิฉิบันยะ) - เซ็นทรัลพลาซา บางนา"
"Nai_Uan_YenTaFo","นายอ้วนเย็นตาโฟเสาชิงช้า - เอ็มควอเทียร์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. เกษตรนวมินทร์"
"Krua_Mae_Sri_Ruen","ร้านครัวแม่ศรีเรือน - เซ็นทรัล แจ้งวัฒนะ"
"Steak_Lung_Nuad","สเต็กลุงหนวด - เดอะทรีโอ อเวนิว"
"On_The_Table","On The Table (ออน เดอะ เทเบิล) - เซ็นทรัลพลาซ่า ปิ่นเกล้า"
"Squeeze","Squeeze (สควีซ บาย ทิปโก้) - ตึกทิปโก้"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - เซ็นทรัลลาดพร้าว"
"","Peppina (เปปพิน่า) - สุขุมวิท"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - สน.ปตท. สาขาเพื่อสวัสดิการ ร.1 รอ"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เซ็นทรัล เวสต์เกต"
"Waraporn_Salapao","วราภรณ์ ซาลาเปา - เซ็นทรัลพลาซ่า บางนา"
"Katsuya","Katsuya (คัตสึยะ) - โลตัส สุขาภิบาล 3"
"Katsuya","Katsuya (คัตสึยะ) - โลตัส บางกะปิ"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เกตเวย์เอกมัย"
"Coco_Ichibanya","Coco Ichibanya (โคโค่ อิฉิบันยะ) - เซ็นทรัลลาดพร้าว"
"5_Star_Chicken","FiveStar (ไก่ย่าง 5 ดาว) - ถนนเพชรเกษม"
"Chabuton","Chabuton (ชาบูตง) - จามจุรี สแควร์"
"","พรชัยราดหน้า - ถนนประชาสงเคราะห์"
"Waraporn_Salapao","วราภรณ์ ซาลาเปา - ปตท.ลาดปลาเค้า"
"","ก๋วยเตี๋ยวต้มยำโบราณ - ถนนนครอินทร์"
"","Somtum PaAuan (ส้มตำป้าอ้วน) - รัชดา 13"
"","Molly House Café (มอลลี่เฮ้าส์ คาเฟ่) - งามวงศ์วาน 52"
"Farm_Design","Farm Design (ฟาร์ม ดีไซน์) - เซ็นทรัลพลาซา ปิ่นเกล้า"
"","โอเคข้าวมันไก่ - เพชรเกษม"
"AOI","อาโออิ (AOI) - เอ็มโพเรียม"
"","ราชาบะหมี่เกี๊ยวข้าวหมูแดง - ถนนรัชดาภิเษก"
"","Espresso Gallery (เอสเพรสโซ่ แกลเลอรี่) - ลาดพร้าว"
"","เกาะลันตา สุวรรณภูมิ - ถนนกิ่งแก้ว"
"","ต้นน้ำ อีสานริมปิง - ป่าตัน"
"","CommonRoom x Ari Cafe - อารีย์"
"","Cafe Phom Kanom Ter (กาแฟผม ขนมเธอ) - งามวงศ์วาน"
"Gateaux_House","Gateaux House (กาโตว์ เฮ้าส์) - เมเจอร์รัชโยธิน"
"","Samurai Salmon Delivery (ซามูไร แซลมอน เดลิเวอรี่) - ถนนนวมินทร์"
"","The UCC Oriental (เดอะยูซีซีโอเรียนทอล) - เกตเวย์เอกมัย"
"","โจ๊กเจ๊หงส์ - ถนนดินสอ"
"","เต็กเฮง หมี่กรอบจีนหลี สมัย ร.5 - ตลาดพลู"
"","หูฉลามซ้งปิ่นเกล้า - ถนนสมเด็จพระปิ่นเกล้า"
"","เรื่องเก่าเหล้าใหม่ - ถนนพิชัย"
"Shakariki_432","Shakariki 432 (ชาการิกิ 432) - นิฮอนมาชิ สุขุมวิท 26"
"","Leng Hong Restaurant (ภัตตาคารเล่งหงษ์) - สุขุมวิท 62"
"","ก๋วยจั๊บเฮียเถ้า - ถนนนวมินทร์"
"ChuChocolate_BarandCafe","Chu Chocolate Bar & Cafe (ชู ช็อคโกแลต บาร์ แอนด์ คาเฟ่) - เอ็กซ์เชนจ์ทาวเวอร์"
"","Papillote Kitchen (ปาปิลลอต คิทเช่น) - เดอะคริสตัล เอสบี ราชพฤกษ์"
"Ootoya","Ootoya (โอโตยะ) - เดอะมอลล์ งามวงศ์วาน"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - บิ๊กซี บางใหญ่"
"","ข้าวหมูแดงนครปฐม - ถนนจันทน์"
"","โบ้​ หมูกรอบ​ - ถนนบางแวก"
"Mister_Donut","Mister Donut (มิสเตอร์ โดนัท) - เดอะมอลล์ บางกะปิ"
"","Farm Luck (ฟาร์มรัก) - ถนนพุทธบูชา"
"Cafeinteria","Cafeinteria (คาเฟ อินทีเรีย) - เดอะวอล์ค เกษตรนวมินทร์"
"Swensens","Swensen's (สเวนเซ่นส์) - สยามพารากอน"
"","Grandpa's Garden (บ้านสวนปู่) - ถนนบางกรวย"
"","คุณเชิญ มังสวิรัติ - เซ็นทรัลเวิลด์"
"Lookchin_Moo_Hero","ก๋วยเตี๋ยวลูกชิ้นหมูฮีโร่ - โครงการ 71 มอลล์ ลาดพร้าว 71"
"","กาแฟสด 20 สหการประมูล - สหการประมูล"
"","Ploen Restaurant (เพลิน) - วิภาวดีรังสิต 17"
"","ก๋วยเตี๋ยวต้มยำตำลึงนายเอก - ถนนราชพฤกษ์"
"","หมูทอด แกงใต้ - ถนนสุขุมวิท"
"","Flour Shoppe (ฟอร์เวอร์ ช๊อป) - เซ็นทรัลชิดลม"
"","บุญฉัน - ถนนสาทรใต้"
"","Nonthaburi Palace Hotel (โรงแรมนนทบุรีพาเลซ) - ถนนนนทบุรี"
"","FLOUR SHOPPE (เฟลาเออร์ช็อป) - เซ็นทรัลลาดพร้าว"
"","พาโบล ชีสทาร์ต - สาขาคิงเพาเวอร์รางน้้ำ (ชั้น 3)"
"","Tenri Sutamina Ramen (เทนริ ซึทามินะ ราเมง) - สุขุมวิท"
"","Four Seasons Chinese Restaurant (โฟร์ ซีซันส์ ไชนีส เรสเตอรองท์) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"","Nanase Ramen (นานาเสะ ราเมง) - ถนนสุขุมวิท"
"","ขนมจีนไหหลำโกหลุน - เสาชิงช้า"
"","Brunch Bowl (บรันช์ โบว์ล) - ถนนพระรามที่ 4"
"","Gyumaboxz (กิวมะบ๊อกซ์) - ทองหล่อ"
"","Tim's Noodle House (ทิมนู้ดเดิลเฮาส์) - ถนนเพชรบุรี"
"","ต้มเลือดหมูเจ๊บ๊วย (เจ้าเก่า) - ตลาดคลองเตย"
"Took_Lae_Dee","ถูกและดี (Took Lae Dee) - เอท ทองหล่อ"
"Rosniyom","รสนิยม (Rosniyom) - เจ อเวนิว ทองหล่อ"
"","ครัวเวียดนาม - ถนนประชาอุทิศ"
"","KINSALAPAO (คินซาลาเปา) - หมู่บ้านซีเมนต์ไทย"
"","คั่วไก่ต้นซอย - นราธิวาสราชนครินทร์"
"Ochaya","Ochaya (โอชายะ) - BTS อนุสาวรีย์ชัย"
"","พิชรพลปลาย่าง - หทัยราษฎร์"
"Ohkajhu_Organic","สวนผัก โอ้กะจู๋ (Ohkajhu) - สยามสแควร์ ซอย 7"
"Pepper_Lunch","Pepper Lunch (เปปเปอร์ ลันช์) - เมกาบางนา"
"","ใสสะอาด ก๋วยเตี๋ยวลูกชิ้นน้ำใส - ถนนราชพฤกษ์"
"Mister_Donut","Mister Donut (มิสเตอร์ โดนัท) - เซ็นทรัลพลาซ่า แอร์พอร์ต เชียงใหม่"
"Scoozi_Pizzeria_Italiana","Scoozi Pizzeria Italiana (สกูซี่ พิซซ่า) - เดอะ พรอมานาด"
"","ฤทธิ์ผัดไทยโบราณ - อุดมสุข"
"","ศาลาแดงเย็นตาโฟ - รามคำแหง"
"Ayutthaya_Noodles","ก๋วยเตี๋ยวเรืออยุธยา - ถนนเทอดไท"
"","ก๋วยเตี๋ยวเป็ดนายเล้า - สะพานเหลือง"
"","Steak Lao (สเต็กลาว) - อุดมสุข"
"","ฮกหลี นู้ดเดิ้ล - อุดมสุข"
"","เจ๊ยี้ ก๋วยเตี๋ยวลูกชิ้นหมู เนื้อ - ถนนบางขุนนนท์"
"","Chicken Wanghin (เหนียวไก่วังหิน) - ถนนลาดพร้าววังหิน"
"Chabuton","Chabuton (ชาบูตง) - เซ็นทรัล เวสต์เกต"
"","แหนมเนือง คุณนิด - ถนนรามอินทรา"
"","ทะเลเผาบางอ้อ 1 - ถนนจรัญสนิทวงศ์"
"Kamu_Tea","Kamu Tea (คามุ ที) - เอไอเอ สาธร ทาวน์เวอร์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - เมเจอร์สุขุมวิท"
"","เล้งซุปเปอร์หม้อไฟ - ถนนเศรษฐศิริ"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - แฟชั่นไอส์แลนด์"
"Pungdet","ปังเด็ด - สีลม"
"","กระเพาะปลา ก๋วยจั๊บญวน - บิ๊กซีเอ็กซ์ตร้า รัชดาภิเษก"
"","Broccoli Revolution (บรอกโคลี เรฟโวลูชั่น) - สุขุมวิท 49"
"Ippudo","Ippudo (อิปปุโดะ) - เซ็นทรัล เอ็มบาสซี"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - เดอะ พรอมานาด"
"Krua_Mae_Sri_Ruen","ร้านครัวแม่ศรีเรือน - สาขาสุขาภิบาล 3"
"","Indian Host (อินเดียนโฮส) - สุขุมวิท"
"Waraporn_Salapao","ซาลาเปาวราภรณ์ - เอสพลานาดรัชดา"
"Starbucks","Starbucks (สตาร์บัคส์) - ธัญญาพาร์ค"
"Dakasi","Dakasi (ดาคาซี่) - ยูเนี่ยนมอลล์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. เอ็นจีวี"
"Kobe_Steakhouse","Kobe Steakhouse (โกเบ สเต็กเฮ้าส์) - เซ็นทรัลพลาซา พระราม 3"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"Starbucks","Starbucks (สตาร์บัคส์) - สปอร์ตซิตี้ ประชาชื่น"
"","PHO'ty nine (เฝอตี้นาย) - ถนนพระราม 9"
"Katsuya","Katsuya (คัตสึยะ) - เซ็นทรัล พระราม 2"
"","Kaizen Sushi & Hibachi (ไคเซน ซูชิ แอนด์ ฮิบาชิ) - ราชเทวี"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - เอสพลานาดรัชดา"
"Au_Bon_Pain","Au Bon Pain (โอ บอง แปง) - เทสโก้ โลตัส พระราม 4"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. พระราม 3"
"ChaTraMue","ChaTraMue (ชาตรามือ) - เดอะมาร์เก็ต แบงคอก"
"","ร้านอาหารจงหัว - ถนนประชาราษฎร์บำเพ็ญ"
"","บังซบ (เจ้าเก่า) - ตลาดหนองจอก"
"","สีฟ้าข้าวมันไก่ - มีโชคพลาซ่า"
"","Soom Hia Hong (ซุ้มเฮียฮ๋ง) - ถนนรอบเมืองเชียงใหม่"
"","Foo Fish ball (ฝู ลูกชิ้นปลา) - ถนนสมโภชเชียงใหม่ 700 ปี"
"","หนังไก่กรอบ ซุปเปอร์ฮีโร่ - ตลาดหัวมุม เกษตรนวมินทร์"
"","ลูกชิ้นปลานายแป๊ะ - ถนนเอกมัย"
"","Arigato Japanese Restaurant (อะริกาโตะ เจแปนนีส เรสเตอร์รองท์) - ถนนพุทธมณฑลสาย 1"
"","About Food (อะเบาท์ ฟู้ด) - ถนนศรีสมาน"
"","Antonio’s (แอนโตนิโอ) - ถนนสุขุมวิท"
"","เจ๊ณี เกาเหลาเลือดหมู บางปะกอก - ถนนสุขสวัสดิ์"
"","นิยมโภชนา - ถนนมหรรณพ"
"On_The_Table","On The Table (ออน เดอะ เทเบิล) - เพลินนารี่มอลล์"
"Banana_Leaf","สีสด by Banana Leaf ( สีสด บาย บานาน่า ลีฟ) - เดอะเซอร์เคิล ราชพฤกษ์"
"Fuji_Japanese_Restaurant","Fuji Japanese Restaurant (ฟูจิ เจแปนนิส เรสเตอร์รอง) - เทสโก้ โลตัส บางใหญ่"
"Khiang_Yaowarat","เคี้ยงเยาวราช - ถนนอ่อนนุช"
"","ต้มยำหน้าแดง - ถนนประชาสงเคราะห์"
"","Big Burger Pizza&Wings (บิ๊ก เบอเกอร์ พิซซ่าแอนด์วิงส์) - สุขุมวิท"
"ChokdeeDimsum","โชคดีติ่มซำ - สาธุประดิษฐ์"
"","JBull Steak Bar & More (เจ​บูล​ สเต็ก​ บาร์​ แอนด์​ มอร์) - ถนนวิภาวดีรังสิต"
"","Butter Up Café (บัตเตอร์อัพ คาเฟ่) - ถนนแจ้งวัฒนะ"
"","นมนัว - นอร์ธปาร์ค วิลเลจจ์"
"","ต้าเหลียน 大連 Dalian - พร้อมพงษ์"
"Thai_Terrace","Thai Terrace (ไทย เทอเรส) - เซ็นทรัล ลาดพร้าว"
"","ผัดไทย ประทุมทิพย์ - ถนนประชาราษฎร์สาย 2"
"Thingthingbingsu","ถิงถิง บิงซูน้ำขิง - ถนนสาธุประดิษฐ์"
"Ochaya","Ochaya (โอชายะ) - บีทีเอส ช่องนนทรี"
"","โตก๋วยจั๊บ - มหาไชย"
"Chao_Doi_Coffee","Chao Doi Coffee (ชาวดอย คอฟฟี่) - ถนนโชคชัย 4"
"","คิม ข้าวมันไก่ตอน กระเพาะปลา - ราชวัตร"
"","กระเพาะปลาขันโค้ก - ตลาดพลู"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"","Peppina (เปปพิน่า) - เดอะคอมมอนส์ ทองหล่อ"
"","Bluekoff (บลูคอฟ) - อาคารพร้อมพันธุ์ 2"
"","นทีเป็ดย่าง - วิภาวดีรังสิต 16"
"","Crazy Shrimp (เครซี่ แชริมพ์) - ตลาดนัดรถไฟรัชดา"
"","ไจแอ้นลูกชิ้นระเบิด - บิ๊กซี ราชดำริ"
"","Smack'n Smokes (สเม็ค แอนด์ สโมคส์) - ถนนประชาธิปไตย"
"","ร้านของพ่อ - เดอะพาซิโอพาร์ค กาญจนาภิเษก"
"Viet_Cuisine","Viet Cuisine (เวียต คูซีน) - เซ็นทรัลพลาซา พระราม 3"
"","Sweet Duchess Daifuku (สวีทดัชเชส ไดฟูกุ) - รัชดาภิเษก 36"
"","ไก่ย่างเสบียงทิพย์ - สาขาเเฮปปี้อเวนิวดอนเมือง"
"Greyhound_Cafe","Greyhound Cafe (เกรย์ฮาวด์ คาเฟ่) - เซ็นทรัลลาดพร้าว"
"Pepper_Lunch","Pepper Lunch (เปปเปอร์ ลันช์) - ลาวิลล่า อารีย์"
"Nguan_Lang_Wang","ง้วนหลังวัง - ทาวน์อินทาวน์"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เซ็นทรัลพลาซาแกรนด์พระราม 9"
"NandB_Pancake","N&B Pancake (เอ็นแอนด์บี แพนเค้ก) - เทสโก้โลตัส แจ้งวัฒนะ"
"Monkey_Shake","Monkey Shake (มั้งกี้เชค) - แฮปปี้ อเวนิว ดอนเมือง"
"JonesSalad","Jones' Salad (โจนส์สลัด) - เอสพลานาดรัชดา"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เซ็นทรัล พระราม 2"
"","หมูสะเต๊ะนครสวรรค์ - ตลาดศรีวานิช"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - สาทรซิตี้"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เทอมินอล 21"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - อินเด็กซ์ ลิฟวิ่ง มอลล์ พระราม 2"
"","กระพง โภชนา - ถนนรามคำแหง"
"Starbucks","Starbucks (สตาร์บัคส์) - แพลตฟอร์ม วงเวียนใหญ่"
"","Super Seoul Cafe (ซุปเปอร์โซลคาเฟ่) - สาทร"
"Seng_Sim_Ee","เช็งซิมอี๊ - เสาชิงช้า"
"Kuayjeng","ก๊วยเจ๋ง เฉาก๊วยเนื้อหนึบ - เค วิลเลจ"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - บิ๊กซี วงศ์สว่าง"
"","ก๋วยเตี๋ยวลุยสวนคุณฝน - ตลาดลุงเพิ่ม"
"Seng_Sim_Ee","เช็งซิมอี๊ - ตรอกจันทน์ สะพาน 3"
"","หมูปลาร้า แหกครก"
"","AL SARAY (อัลซาราย) - โรงพยาบาลกรุงเทพ"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เซ็นทรัลพลาซา พระราม 2"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - อาคารวานิช 2"
"","The Brownies (เดอะบราวนี่) สาขาท็อปส์ มาร์เก็ต - โรบินสันบางรัก"
"","ย้งฮุยก๋วยจั๊บน้ำใส - ตลาดพลู"
"","เจ๊หลีลูกชิ้นปลาเจ้าเก่า - ถนนเจริญกรุง"
"Boon_Tong_Kee","Boon Tong Kee (บุญตงกี่) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"Cold_Stone_Creamery","Cold Stone Creamery (โคล สโตน ครีมเมอรี่) - เดอะพรอมานาด"
"","Vietnam My Heart (เวียดนามมายฮาร์ท) - ลาดพร้าว"
"","ข้าวหุง - ถนนราษฎร์พัฒนา"
"Croquant_Chou_Zakuzaku","Croquant Chou Zakuzaku (โครคอนท์ชู ซากุซากุ) - สยามเซ็นเตอร์"
"","ก๋วยเตี๋ยวลูกชิ้นปลาเทียนชัย - สุขาภิบาล 5"
"","Spaghetti Outlet (สปาเก็ตตี้เอาท์เล็ท) - ถนนพระรามที่ 2"
"8_Hachi_Tea","8 Hachi Tea (8 ฮาชิ ที) - เดอะมอลล์บางแค"
"","Moka Mania (โมก้า มาเนีย) กาแฟสดหม้อต้ม - เมืองทองธานี"
"","เป็ดย่างรสเด็ด - ทาวน์อินทาวน์ ถนนศรีวรา"
"Cold_Stone_Creamery","Cold Stone Creamery (โคล สโตน ครีมเมอรี่) - เซ็นทรัล เวสต์เกต"
"","คั่วไก่ นิมมาน - ถนนศิริมังคลาจารย์"
"","แหนมเนืองป้าเก๋ - ถนนราชวิถี"
"","Flour Flour Loaf (เฟลา เฟลา ลอฟ) - บี อเวนิว"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - สุพรีม สามเสน"
"","Bod Kod Chong (บด กด ชง) - ถนนรามคำแหง"
"","Meating steak (มีทติ้ง สเต็ก) - อุดมสุข"
