"chain_number","name"
"3845_Harrys","Harry's - Boat Quay"
"3867_Picotin_Express","Picotin Express - 382 Joo Chiat Road"
"01_Collins_Restaurant","Collin's Restaurant - Jubilee Square"
"01_Collins_Restaurant","Collin's Restaurant - Marina Square"
"01_Collins_Restaurant","Collin's Restaurant - Cineleisure"
"01_Collins_Restaurant","Collin's Restaurant - North Point City"
"3872_Good_Coffee_Please","Good Coffee Please - Jurong"
"3825_Kay_Lee_Roast_Meat","Kay Lee Roast Meat - Bukit Merah"
"01_Collins_Restaurant","Collin's Restaurant - Paya Lebar Quarters"
"3825_Kay_Lee_Roast_Meat","Kay Lee Roast Meat - Upper Paya Lebar"
"6647_OMOOMO_DON__RAMEN","OMOOMO (DON | RAMEN) - Suntec City"
"3840_Seoul_Yummy","Seoul Yummy - Singpost Centre"
"282_AlHabib","Al-Habib - Sumang Link"
"3840_Seoul_Yummy","Seoul Yummy - Bugis+"
"3840_Seoul_Yummy","Seoul Yummy - Ion Orchard"
"2042_The_Soup_Spoon","The Soup Spoon - Paragon"
"2042_The_Soup_Spoon","The Soup Spoon - Harbourfront Centre"
"3885_The_Soup_Spoon_Union","The Soup Spoon Union - NEX Shopping Mall"
"3885_The_Soup_Spoon_Union","The Soup Spoon Union - Waterway Point"
"3885_The_Soup_Spoon_Union","The Soup Spoon Union - Changi City Point"
"3885_The_Soup_Spoon_Union","The Soup Spoon Union - White Sands Shopping Mall"
"3888_Smooy","Smooy - OUE Downtown"
"3888_Smooy","Smooy - JEM"
"595_Ji_De_Chi","Ji De Chi - Westgate"
"595_Ji_De_Chi","Ji De Chi - Holland Village"
"3893_Da_Long_Yan_Szechuan_Cuisine","Da Long Yan Szechuan Cuisine - Geylang"
"3895_Yue_Lai_Xiang_Handmade_Noodle","Yue Lai Xiang Delights - Sin Ming Road"
"674_Kecha","Kecha - Yew Tee Point"
"3898_Tonkotsu_Kazan_Ramen","Tonkotsu Kazan Ramen - Bukit Panjang"
"3898_Tonkotsu_Kazan_Ramen","Tonkotsu Kazan Ramen - Liang Court"
"385_Bincho","Bincho at Hua Bee - Moh Guan Terrace [Islandwide Delivery]"
"3902_FATPAPAS","FATPAPAS - Arab Street"
"3902_FATPAPAS","Fatboy's The Burger Bar - Yishun [Islandwide Delivery]"
"3904_Formosa_Delights","Formosa Delights - Clementi [Islandwide Delivery]"
"3909_The_Scoop_Place_Ice_Cream","The Scoop Place Ice Cream - siglap"
"3915_Inspirit_House","Inspirit House - Punggol"
"3916_SGMY","SGMY - Lorong Chencharu"
"3919_Amaravati_Indian_Heritage_Restaurant","Amaravati Indian Heritage Restaurant - Kerbau Road"
"3920_Yong_Kee_Hainanese_Chicken_Rice","Yong Kee Hainanese Chicken Rice  - Redhill Food Centre [Stall 79]"
"1371_Central_Thai","Central Thai - EastCoast"
"3925_Xiang_Xiang_Mee_Hoon_Kueh","Xiang Xiang Mee Hoon Kueh - Jurong west"
"3926_Siam_Delicacies","Siam Delicacies - Vivo"
"3927_Itsbubblin_By_Washbar","Itsbubblin By Washbar - Gek Poh Shopping Center"
"3928_Nam_Son_Delights","Nam Son Delights - Joo Chiat"
"3929_Tasvee_Restaurant","Tasvee Restaurant - 452-454 Lor 24A Geylang Road"
"3936_Sakunthala_Food_Palace","Sakunthala Food Palace - Race Course Rd [Islandwide Delivery]"
"3938_Ivans_Carbina","Ivan's Carbina - Woodland"
"2148_Grill_Werkz","Grill Werkz - Dawson"
"2148_Grill_Werkz","Grill Werkz - Choa Chu Kang"
"2148_Grill_Werkz","Grill Werkz - HOUGANG"
"3952_Wanton_Fu","Wanton Fu - Jalan Besar"
"3954_Small_Girl_Salads","SMOL - PLQ"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Tampines North"
"3958_Fatty_Bom_Bom","Fatty Bom Bom - 167 Woodlands"
"3958_Fatty_Bom_Bom","Fatty Bom Bom - 978 Toa Payoh"
"3958_Fatty_Bom_Bom","Fatty Bom Bom - 506 Bukit Batok"
"3959_AlMadina","Al-Madina - Woodlands Street 11"
"3963_AlMadina","Al-Madina - Senja Road"
"3964_AlMadina","Al-Madina - Clementi"
"3961_AlMadina","Al-Madina -  257 Bangkit Road"
"3965_AlMadina","Al-Madina - 177 Bukit Batok"
"3960_Kow_Loon","Kow Loon -  Chai Chee"
"3960_Kow_Loon","Kow Loon - Leng Kee Point "
"3960_Kow_Loon","Kow Loon -  Senja Road"
"3960_Kow_Loon","Kow Loon -  Bukit Batok"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Tampines Central"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Simei"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Yishun"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Fernvale"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Ah Hood"
"3956_Just_Greens_Vegetarian","Just Greens Vegetarian - Clementi"
"3961_Seafood_Palace","Seafood Palace - 416 Pandan Gardens"
"3962_Fusion_Express","Fusion Express - 198 Pandan Loop"
"3961_Seafood_Palace","Seafood Palace - 347 Ang Mo Kio"
"3961_Seafood_Palace","Seafood Palace - 851 Jurong West"
"3962_Fusion_Express","Fusion Express - Clementi"
"3961_Seafood_Palace","Seafood Palace -  326 Serangoon"
"3961_Seafood_Palace","Seafood Palace - 155 Bukit Batok"
"3962_Fusion_Express","Fusion Express - Serangoon"
"3961_Seafood_Palace","Seafood Palace - 59 Upper Changi"
"3962_Fusion_Express","Fusion Express - Bukit Batok"
"3963_FLOR_Patisserie","FLOR Patisserie - Duxton Hill [Islandwide Delivery]"
"3963_FLOR_Patisserie","FLOR Patisserie - Siglap"
"2042_The_Soup_Spoon","The Soup Spoon - AMK Hub"
"2238_Sin_Chuang_Korean_Japanese_Cuisine","Sin Chuang Korean & Japanese Cuisine - Bukit Batok"
"3982_TEA_Co","TEA Co - 293 Yishun"
"3982_TEA_Co","TEA Co - Wisteria Mall"
"3983_FSM_Food_Snacks_Minimart","FSM Food Snacks Minimart - 102 Guillemard Rd"
"3984_The_Beef_Station","The Beef Station - Tai Thong"
"3985_Daburu","Daburu - Pasir Ris"
"3993_The_Chop_Chop_Selection","The Chop Chop Selection - Bedok"
"3995_Flamingg_Mangos","Flamingg Mangos - Sembawang"
"578_Habibs_Express","Habib's Express - CANBERRA"
"578_Habibs_Express","Habib's Express - FERNVALE"
"4005_My_Nonnas","My Nonna's - Somapah Rd"
"4006_Yi_Dian_Xin_Hong_Kong_Dim_Sum","Yi Dian Xin Hong Kong Dim Sum - Upper Serangoon"
"4007_Teochew_Handmade_Pau","Teochew Handmade Pau - Toa Payoh"
"4007_Teochew_Handmade_Pau","Teochew Handmade Pau - Admiralty"
"4009_Yong_Nian_Claypot_Chicken_Rice","Yong Nian Claypot Chicken Rice - Bukit Merah Lane"
"4013_My_Happy_Belly","My Happy Belly - Tampines Hub"
"4014_Guang_dong_Ji_HK_Roasted_Meat_Noodles_House","Guang dong Ji HK Roasted Meat Noodles House - Pioneer"
"4016_Takagi_Ramen","Takagi Ramen - Jurong West"
"4016_Takagi_Ramen","Takagi Ramen - AMK"
"4016_Takagi_Ramen","Takagi Ramen - Prince George's Park"
"01_JB_Tai_Pai_Tong","JB Tai Pai Tong - 2 Yishun  Industrial Street  1"
"01_JB_Tai_Pai_Tong","JB Tai Pai Tong - West Connect"
"4025_TakeOut","Take-Out - Yishun"
"4026_TakeOut","Take-Out - Yew Tee"
"01_Ashoka_Tandoor","Ashoka Tandoor - 35 Birch Road"
"4027_Cafe_Frienzie_Bar_and_Bistro","Cafe Frienzie Bar and Bistro - Tebing Lane"
"01_TIGATIGA","TIGATIGA - Amoy"
"4029_TENGAWA_WHITE_CURRY","Tengawa Hokkaido White Curry - Millenia Walk"
"01_TIGATIGA","TIGATIGA - SciencePark"
"4030_Beppu_Menkan","Beppu Menkan - Pickering"
"01_TIGATIGA","TIGATIGA - VistaExchange"
"4031_Fook_Seng_Goldenhill_Chicken_Rice","Fook Seng Goldenhill Chicken Rice - Bukit Merah"
"4032_Fu_Xing_Seafood_Pte_Ltd","Fu Xing Seafood Pte Ltd - Bukit Batok"
"4037_Frozt_Ice_Pops","Frozt Ice Pops - Pelikat"
"2909_McDonalds","McDonald's - Serangoon Avenue 3"
"2909_McDonalds","McDonald's - Ang Mo Kio 4"
"2909_McDonalds","McDonald's - Lucky China Town Point"
"2909_McDonalds","McDonald's - Raffles City"
"2909_McDonalds","McDonald's - City Square Mall"
"2909_McDonalds","McDonald's - Plaza Singapura"
"2909_McDonalds","McDonald's - Marina Square"
"2909_McDonalds","McDonald's - Geylang East Central"
"2909_McDonalds","McDonald's - Tampines Mall"
"2909_McDonalds","McDonald's - JCUBE"
"4044_Carrotstick_and_cravings","Carrotstick and cravings - Loewen"
"4045_ONG_SIAN_SEAFOOD","ONG SIAN SEAFOOD - BEDOK"
"4046_Kurry_Korner","Kurry Korner - Changi Biz Park"
"4046_Kurry_Korner","Kurry Korner - River Valley"
"4047_Natures_Nutrition","Nature's Nutrition - Kallang Ave"
"4048_Cafe_Football_Singapore","Cafe Football Singapore - Woodleigh"
"336_Beyond_Pancakes","Beyond Pancakes - City Square Mall"
"1603_Kimly_Seafood","Kimly Seafood - Pasir Ris St 51"
"4051_En_Ji_fishball_noodle_and_laksa","En Ji fishball noodle and laksa - Jalan Bukit Merah"
"4074_Bearded_Bella","Bearded Bella - Tanjong Pagar [Islandwide Delivery]"
"01_Alter_Ego","Alter Ego - Esplanade Mall"
"4079_Kampong_Chai_Chee_Restaurant","Kampong Chai Chee Restaurant - Changi Road"
"4080_Sinar_Malay_Seafood","Sinar Malay Seafood - Jurong [Islandwide Delivery]"
"4080_Sinar_Malay_Seafood","Sinar Malay Seafood - Ang Mo Kio"
"4083_Indian_Temptation_Pte_Limited","Indian Temptation Pte. Limited - Lembu Road"
"4096_Grids_and_Circles","Grids and Circles - South Bridge Rd"
"4097_Al_MUHYI_Indian_Muslim_Food","Al MUHYI Indian Muslim Food - Yishun"
"01_Fei_Claypot_Herbal_Bak_Kut_Teh","[CLOSED] Fei Claypot Herbal Bak Kut Teh - Yishun"
"4099_Gayageum","Gayageum - Bukit Timah Shopping Centre"
"4079_Kampong_Chai_Chee_Restaurant","Kampong Chai Chee Restaurant - Punggol"
"4104_Three_Kings_Kitchen_HK_Roast","Three Kings Kitchen - Rivervale"
"4105_Little_Cake_Bites","Little Cake Bites - The Promenade @ Pelikat"
"4107_Sembawang_Le_Wei_Seafood","Sembawang Le Wei Seafood - Montreal Spring"
"4108_Delis_Kitchen","Deli's Kitchen - Bencoolen"
"4128_Miao_Yi_Vegetarian_Restaurant","Miao Yi Vegetarian Restaurant @ People's Park Centre - People's Park Centre"
"4130_Al_Amin_Indian_Muslim_Food","Al Amin Indian Muslim Food - Newton Food Centre"
"4131_Heng_Kee_Duck_Rice","Heng Kee Duck Rice - Bukit Batok"
"4132_Jiu_Xiang_Xiang","Jiu Xiang Xiang - Balestier"
"4080_Sinar_Malay_Seafood","Sinar Malay Seafood - Yishun"
"4154_AlAmin_Food_Paradise","Al-Amin Food Paradise - Holland Drive"
"4156_Gila_Gula","Gila Gula - Kandahar Street [Islandwide Delivery]"
"4159_Gado_Grill","Gado & Grill - 60 Paya Lebar Road"
"4159_Gado_Grill","Gado & Grill - One Raffles Place"
"4163_Oberstrasse","Oberstrasse - French Road"
"4164_Da_Hai_Mala_Hotpot","Da Hai Mala Hotpot - Ayer Rajah Food Centre"
"4167_Yuzutei","Yuzutei - Pasir Panjang Road"
"4170_MR_DONER_KEBAB","MR DONER KEBAB - 1 TAMPINES WALK"
"4172_Tokyo_Soba","Tokyo Soba - Icon Village"
"4174_THE_SUSHI_BAR","THE SUSHI BAR - 14 SCOTTS ROAD"
"4177_Imperial_Treasure_Cantonese_Cuisine","Imperial Treasure Cantonese Cuisine - Great World [Islandwide Delivery]"
"4178_Playmade_by","Playmade - Ang Mo Kio Ave 8"
"4178_Playmade_by","Playmade - 108 Depot Road"
"4174_THE_SUSHI_BAR","The Sushi Bar - Tampines [Islandwide Delivery]"
"5017_Partea","Partea - Century Square"
"1111_The_Grumpy_Bear","The Grumpy Bear - Bukit Timah"
"1111_The_Grumpy_Bear","The Grumpy Bear - Kebun Baru Community Club"
"4180_Four_Seasons_Ching_Teng","Four Seasons Ching Teng - Clementi Ave 3"
"4180_Four_Seasons_Ching_Teng","Four Seasons Ching Teng - AMK 724 [Stall 34]"
"4180_Four_Seasons_Ching_Teng","Four Seasons Ching Teng - Toa Payoh Lor 8"
"4181_Beancurdlism","Beancurdlism - Toa Payoh Lor 8"
"4182_Four_Seasons_Cendol_Pte_Ltd","Four Seasons Cendol Pte Ltd - Toa Payoh Lor 8"
"4184_Treasures_Yi_Dian_Xin","Treasures Yi Dian Xin - Parkway Parade"
"3330_EVeg","E-Veg - Serangoon Central Dr"
"4185_Just_Acia","Just Acia - Dhoby Ghaut MRT"
"4187_The_Halia","The Halia - Cluny Road Ginger Garden [Islandwide Delivery]"
"4201_Beer_Factory","Beer Factory - Church Street"
"1862_SaladStop","SaladStop! - Fusionopolis Way"
"4184_Treasures_Yi_Dian_Xin","Treasures Yi Dian Xin - Raffles City"
"4184_Treasures_Yi_Dian_Xin","Treasures Yi Dian Xin - Paragon"
"4209_Treasures_Noodle_Congee_House","Treasures Noodle & Congee House - ION Orchard Mall"
"4212_Mr_Duck","Mr Duck - Tai Thong Crescent"
"4214_2Six_Cafe","2Six Cafe - Katong Square"
"4217_Martin_Zwerts","Martin Zwerts - Holland Village Corner"
"4218_Ji_Le_Bu_Chicken_Rice","Ji Le Bu Chicken Rice - Woodlands Ave 9"
"01_Nanyang_Chicken_Rice_Roast_Meat","Nanyang Chicken Rice Roast Meat - Paya Lebar Square "
"4224_PHO_STREET","Pho Street - Bedok Mall"
"4224_PHO_STREET","Pho Street - Compass One"
"4224_PHO_STREET","Pho Street - Keat Hong Community Club"
"4224_PHO_STREET","Pho Street - Westgate"
"4224_PHO_STREET","Pho Street - Galaxis"
"4224_PHO_STREET","Pho Street - Hong Leong Building"
"4226_Ofira_Amazing_Thai_Food","Ofira Amazing Thai Food - Far East Plaza"
"4234_Thin_Crust_Pizza","Thin Crust Pizza - 121 Meyer Rd"
"4235_Pu_Tian_A_Lu_Zhang_Qiang_Roy","Pu Tian A Lu Zhang Cai Guan - Woodlands North Plaza"
"4238_Yuba_Hut","Yuba Hut - Junction 8"
"4239_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - NTU"
"4244_Laura","Laura - Century Square"
"4239_OBriens_Irish_Sandwich_Cafe","O'Briens Irish Sandwich Cafe - Balestier Point"
"4245_Tsui_Hiang_Guan_Seafood","Tsui Hiang Guan Seafood - Compassvale Drive"
"01_Western_Cuisine","Western Cuisine - 118 Rivervale Drive"
"4238_Yuba_Hut","Yuba Hut - Heartland Mall"
"4249_Delhi_Express_Restaurant","Delhi Express Restaurant - Hoe Chiang Rd"
"4251_Iskina_Cebu","Iskina Cebu - 73A Ayer Rajah Crescent [Islandwide Delivery]"
"4253_Khao_Thai_Food","Khao Thai Food - Bedok Marketplace"
"4265_Kaki_Makan","Kaki Makan - Bedok North St 1"
"4266_1st_Love_Wanton_Mee","1st Love Wanton Mee - 9 Tampines Street"
"4267_Hong_Heng_Roasted_Delights","Hong Heng Roasted Delights - Jurong West Ave 5"
"4270_Good_Taste_Restaurant","Good Taste Restaurant - Ang Mo Kio Ave 6"
"4271_Lerk_Thai","Lerk Thai - Woodlands Civic Centre"
"4274_Menya_Sanji_Ramen","Menya Sanji Ramen - Tanjong Pagar "
"4275_Food_Barn","Food Barn - 1 Fusionpolis Place"
"4279_Good_Taste_Mala_HotPot","Good Taste Mala HotPot - Pasir Drive 6"
"2148_Grill_Werkz","Grill Werkz - Anchorvale Crescent"
"2483_Soon_Huat_Bak_Kut_Teh","Soon Huat Bak Kut Teh - Jalan Kayu"
"4289_Acai_Beach_Club","Acai Beach Club - Plaza Singapura"
"4290_Thye_Guan_Fragrant_Hotpot","Thye Guan Fragrant Hotpot - Punggol"
"4290_Thye_Guan_Fragrant_Hotpot","Thye Guan Fragrant Hotpot - EastLink Mall"
"4290_Thye_Guan_Fragrant_Hotpot","Thye Guan Fragrant Hotpot - Woodlands Ave 6"
"4296_Markozar","Markozar - Jalan Teck Whye"
"4224_PHO_STREET","Pho Street - The Centrepoint"
"01_Proofer_Bakery__Pizzeria","Proofer Bakery and Pizzeria - United Square"
"01_Proofer_Bakery__Pizzeria","Proofer Bakery and Pizzeria - Northpoint"
"01_Proofer_Bakery__Pizzeria","Proofer Bakery and Pizzeria - Hillion Mall"
"01_Proofer_Bakery__Pizzeria","Proofer Bakery and Pizzeria - Tampines Mall"
"01_Jia_Jia_Vegetarian","Jia Jia Vegetarian - Ghim Moh"
"01_Jia_Jia_Vegetarian","Jia Jia Vegetarian - Serangoon"
"4309_Tsui_Wah","Tsui Wah - Clarke Quay [Islandwide Delivery] "
"4325_Bijin_Nabe","Tsukada Nojo - Bijin Nabe - Thomson Plaza [Islandwide Delivery]"
"01_Lu_Ding_Ji","Lu Ding Ji - Chai Chee Road"
"4328_Mr_Coconut","Mr. Coconut - Far East Plaza"
"4328_Mr_Coconut","Mr. Coconut - NorthPoint City"
"4333_Tsukada_Nojo","Tsukada Nojo - Gateway Drive"
"4333_Tsukada_Nojo","Tsukada Nojo - New Bridge Road"
"4333_Tsukada_Nojo","Tsukada Nojo - Orchard Road"
"4334_Watanabe_Coffee","Watanabe Coffee - Shaw House"
"4336_Greenview_Cafe","Greenview Cafe - Scotts Road"
"4342_Zouls_Corner","Zoul's Corner - Tampines Ave 4 [Islandwide Delivery]"
"4343_Song_Luck","Song Luck - Tampines Street 32"
"4346_Jew_Kit_Hainanese_Chicken_Rice","Jew Kit - Upper Bukit Timah Road"
"4346_Jew_Kit_Hainanese_Chicken_Rice","Jew Kit - Sembawang Road"
"4279_Good_Taste_Mala_HotPot","Good Taste Mala HotPot - Kallang Wave Mall"
"4352_Qi_Xiang_Chicken_ClayPot","Qi Xiang Chicken ClayPot - Upper Serangoon Road"
"5579_Gong_He_Guan","Gong He Guan - Geylang Road [Islandwide Delivery]"
"4362_Dian_Xiao_Er","Dian Xiao Er - Waterway"
"4362_Dian_Xiao_Er","Dian Xiao Er - JEM"
"4362_Dian_Xiao_Er","Dian Xiao Er - Lot One"
"4362_Dian_Xiao_Er","Dian Xiao Er - Marina Square"
"4363_Warong_Kims_Seafood","Warong Kim's Seafood - Ah Hood Road"
"4362_Dian_Xiao_Er","Dian Xiao Er - Hillion Mall"
"4364_Yeah_Taiwanese_Modern_Street_Food","Yeah! Taiwanese Modern Street Food - Timbre+"
"4366_Suriya_Curry_House","Suriya Curry House - Upper Serangoon Road [Islandwide Delivery]"
"4365_Chops_Grill_Sides","Chops Grill & Sides - Ang Mo Kio Ave 3"
"4369_Tandoori_Corner","Tandoori Corner - Balestier Plaza"
"4377_The_Mangotree_Indian_Coastal_Restaurant","The Mangotree Indian Coastal Restaurant - 91 East Coast Road"
"4380_Lynns_Cakes","Lynn's Cakes - Eng Kong Terrace"
"4381_Huazai_Fishball_Noodle","Huazai Fishball Noodle - Clementi West Street 2"
"4382_RK_Eating_House","RK Eating House - Serangoon Garden Estate"
"4383_Omar_Shariff_Authentic_Indian_Cuisine","Omar Shariff Authentic Indian Cuisine - Sixth Avenue Centre"
"4385_Simply_Wrapps","Simply Wrapps - Jem"
"4387_Maneko","Maneko - Upper Thomson [Islandwide Delivery]"
"4396_Big_And_Small","Big And Small - Craig Road"
"01_PS_Cafe_Petit","PS Cafe Petit - Tiong Bahru [Islandwide Delivery]"
"4400_JueWei","JueWei - West Mall"
"4400_JueWei","JueWei - Boon Lay MRT"
"4400_JueWei","JueWei - Ang Mo Kio MRT"
"4402_Springleaf_Prata_Place","Springleaf Prata Place - Sunset Way"
"01_Lou_Yau","Lou Yau - Junction 8"
"01_Lou_Yau","Lou Yau - Sun Plaza"
"4404_Parkway_At_One_North","Parkway At One North - Biopolis Road"
"01_Lou_Yau","Lou Yau - IMM"
"4407_Time_For_Thai","Time For Thai - Cheong Chin Nam Road"
"4402_Springleaf_Prata_Place","Springleaf Prata Place - The Rail Mall"
"4408_Jjak_Co","Jjak & Co. - Tai Seng Centre"
"4410_TK_Seafood_Soup","TK Seafood Soup - Shun Li Industrial Park"
"4411_Hong_Kong_Sheng_Kee_Pau","Hong Kong Sheng Kee Pau - Sun Plaza"
"4411_Hong_Kong_Sheng_Kee_Pau","Hong Kong Sheng Kee Pau - Causeway Point"
"4411_Hong_Kong_Sheng_Kee_Pau","Hong Kong Sheng Kee Pau - Hillion Mall"
"4411_Hong_Kong_Sheng_Kee_Pau","Hong Kong Sheng Kee Pau - BPP"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - The Centrepoint"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Tampines 1"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Raffles City Shopping Centre"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - NEX"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - IMM"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Hillion Mall"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Changi City Point"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Causeway Point"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - AMK Hub"
"4422_The_MeatHouse","The MeatHouse - Century Square [Islandwide Delivery]"
"4423_Warong_Kims_Goreng_Delights","Warong Kim's Goreng Delights - Our Tampines Hub"
"4423_Warong_Kims_Goreng_Delights","Warong Kim's Goreng Delights - Kampung Admiralty"
"4411_Hong_Kong_Sheng_Kee_Pau","Hong Kong Sheng Kee Pau - Northpoint City"
"4411_Hong_Kong_Sheng_Kee_Pau","Hong Kong Sheng Kee Pau - Compass One"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Northpoint City"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Lot One"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Compass One"
"588_Hong_Kong_Sheng_Kee_Dessert","Hong Kong Sheng Kee Dessert - Bedok Mall"
"4400_JueWei","JueWei - Commonwealth Ave West"
"4400_JueWei","JueWei - People's Park Complex"
"4402_Springleaf_Prata_Place","Springleaf Prata Place - Jln Tua Kong"
"4426_Tanglin_Food_Hall","Tanglin Food Hall - Tanglin Mall"
"4428_Noods_Meats","Noods & Meats - Purvis Street"
"4402_Springleaf_Prata_Place","Springleaf Prata Place - Thong Soon Ave"
"01_Springleaf_Prata","Springleaf Prata Place - JCube"
"3223_OLDTOWN_White_Coffee","OLDTOWN White Coffee - Suntec City"
"4436_Kurotaki_Chabann","Kurotaki Chabann - One Raffles Link"
"4438_Yummo_Chow","Yummo Chow - 13 Purvis Street"
"4443_Dim_Sum_Haus","Dim Sum Haus - Jalan Besar"
"858_Zhong_Hua_Guo_Wang","Zhong Hua Guo Wang - Bishan Street 11"
"01_Chick_N_Grains_By_WZ","Chick N Grains By WZ - Bugis"
"4447_Curry_Times","Curry Times - Novena Square [Islandwide Delivery]"
"4447_Curry_Times","Curry Times - Northpoint City"
"4447_Curry_Times","Curry Times - Westgate"
"4449_Ichiban_Bento","Ichiban Bento - Northpoint City"
"4405_Siamese_Cat","Siamese Cat - Causeway Point"
"4450_Swatow_Seafood_Restaurant","Swatow Seafood Restaurant - Toa Payoh Lorong 4"
"06_MakiSan","Maki-San - Katong Square"
"4452_The_Fine_Line","The Fine Line - Holland Village"
"4453_Common_Chefs_Bistro","Common Chefs Bistro - Victory 8"
"4455_Wang_Wang_Local_Delights","Wang Wang Local Delights - Yishun Street 11"
"4456_AA_Special_Restaurant","AA Special Restaurant - Sembawang Road"
"4460_ICG_Chicken_and_Burger","ICG Chicken and Burger - West Mall"
"44_Workspace_Espresso_Bar","Workspace Espresso Bar - Novena Square"
"44_Workspace_Espresso_Bar","Workspace Espresso Bar - Marina One"
"4461_Toss_Turn","Toss & Turn - Ion Orchard"
"01_Cedele_Bakery_Cafe","Cedele Bakery Cafe - Vivocity Shopping Mall"
"4463_Niigata_Bento","Niigata Bento - Our Tampines Hub"
"4463_Niigata_Bento","Niigata Bento - Hong Leong"
"4464_Deen_Indian_Muslim_Food","Deen Indian Muslim Food - Hougang Ave 3"
"4465_Chiak_Salad_Noodle_Bar","Chiak Salad & Noodle Bar - Mapletree Business City"
"01_Xiao_Mala_Hotpot","Xiao Mala Hotpot - Upper Aljunied "
"4469_Cedele","Cedele - The Star Vista"
"4469_Cedele","Cedele - Tanglin Mall"
"4469_Cedele","Cedele - Hill V2"
"4469_Cedele","Cedele - Suntec City Mall"
"4469_Cedele","Cedele - Wheelock Place"
"4469_Cedele","Cedele - City Square Mall"
"4469_Cedele","Cedele - Parkway Parade"
"4469_Cedele","Cedele - Guoco Tower"
"4469_Cedele","Cedele - Great World City"
"4469_Cedele","Cedele - Greenwich V"
"4469_Cedele","Cedele - Waterway Point"
"4469_Cedele","Cedele - United Square"
"4471_Holla_Juice_Bar","Holla Juice Bar - Our Tampines Hub"
"4469_Cedele","Cedele - Raffles Quay"
"4469_Cedele","Cedele - Crosby House"
"2362_Crave","Crave - China Square"
"4469_Cedele","Cedele - Marina Bay Financial Centre Tower 3"
"4469_Cedele","Cedele - MapleTree Business City"
"4469_Cedele","Cedele - Frankel Estate"
"4475_Harvest_Salad_Soup","Harvest Salad & Soup - Singpost Centre"
"4476_Indian_HouseDumpukht_Grills_Curry_Boat_Quay","Indian House/Dumpukht Grills & Curry - Boat Quay"
"607_Kaffe_Toast","Kaffe & Toast - Singpost Centre"
"4479_Al_Ahamed_Briyani_House","Al Ahamed Briyani House - Serangoon Ave 3"
"607_Kaffe_Toast","Kaffe & Toast - Clementi Mall"
"4481_Osk_Seafood","Osk Seafood - Tampines St 22"
"4481_Osk_Seafood","Osk Seafood - Clementi Ave 5"
"4486_Bowl_Thai","Bowl Thai - Hong Leong Building"
"4487_Sushi_Deli","Sushi Deli - Yew Tee Point"
"4487_Sushi_Deli","Sushi Deli - Northpoint City"
"4487_Sushi_Deli","Sushi Deli - Khoo Teck Puat Hospital"
"4487_Sushi_Deli","Sushi Deli - Bukit Panjang Plaza"
"4488_Jacobs_Cafe","Jacob's Cafe - Changi Village"
"4489_Ang_Moh_Noodles_House","Ang Moh Noodles House - Joo Chiat Rd"
"4491_Genesis_Kitchen","Do Eat - Bukit Purmei Road"
"1827_Rise_Grind_Coffee_Co","Rise & Grind Coffee Co. - Punggol Drive"
"02_Food_Anatomy_Your_Daily_Fresh_Protein_Bowl","Food Anatomy - Your Daily Fresh Protein Bowl - Maxwell"
"4504_Nipong_Naepong","Nipong Naepong - JEM [Islandwide Delivery]"
"4504_Nipong_Naepong","Nipong Naepong - Somerset 313"
"4507_Unice","Unice - Northpoint City"
"4509_Guru_Nice_Bakery","Guru Nice Bakery - Sims Drive"
"4512_Al_Falah_Food_Corner","Al Falah Food Corner - Joo Chiat Road"
"4515_Sheng_Hong_HK_Delights","Sheng Hong HK Delights - Yishun Street 81"
"4516_Woorinara_Korean_Restaurant","Woorinara Korean Restaurant - Lorong Kilat [Islandwide Delivery]"
"4515_Sheng_Hong_HK_Delights","Sheng Hong HK Delights - Jurong West Street 92"
"4469_Cedele","Cedele - Novena Square"
